"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
11260000000,1400000000,257399999.99999997,1.49,0.94,0.08,0.07,43.14,3.13,0.36090000000000005,0.18359999999999999,0.0785,0.054900000000000004,0.0666,8.56,0.76,0.62,420510000,0.1,0.1437,34.4,1,0.55,0.92,0.0311,53.38,0.037000000000000005,0.0007000000000000001,0.21170000000000003,0.6353,0.4517,0.38270000000000004,0.12619999999999998,-0.013600000000000001,0.034,26.77,-0.0085
