"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
232740000,N/A,N/A,N/A,N/A,N/A,N/A,4.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.62,10370000,N/A,0.4678,N/A,N/A,1.45,0.34,0.0034000000000000002,74.92,0.0263,0.0944,0.0471,0.0781,0.022099999999999998,-0.0095,0.0771,0.0771,0.018799999999999997,22.43,0.004699999999999999
