"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
1040000000,184910000,-45.31M,2.23,2.02,8.39,7.41,-,42.19,-11.91,-24.51,-,-16.92,-21.93,0.09,0.43,-0.22,261640000,-,-,7.4,1,0.83,0.19,2.5,86.6,34.18,63.47,103.14,250.79,108.63,94.31,108.63,61.13,30.82,3.96,7.42
