"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
155980000,36850000,-4890000,1.3,1.3,1.5,1.47,N/A,19.61,-0.09699999999999999,-0.1328,-0.7611,-0.1727,-0.2492,0.64,0.66,-0.4,12450000,N/A,N/A,22.4,1,0.94,0.78,0.0371,51.39,-0.0148,0.0529,-0.3004,-0.3978,-0.1769,-0.5146999999999999,-0.0070999999999999995,0.1159,0.0245,12.52,0.016200000000000003
