"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
2430000000,34580000,N/A,N/A,N/A,N/A,N/A,4.48,0.91,N/A,N/A,N/A,N/A,N/A,22.65,N/A,4.62,117570000,N/A,0.5139,N/A,N/A,0.98,0.28,0.0015,68.5,0.019799999999999998,0.0727,0.011000000000000001,0.011200000000000002,0.023799999999999998,0.001,0.066,0.07429999999999999,0.011699999999999999,20.68,0.0044
