"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
11970000000,3820000000,621900000,2.17,1.51,1.34,1.3,19.53,7.45,21.07,16.28,42.05,14.05,16.84,18.67,5.75,7.12,86060000,1.96 (1.41%),28.15,141,2.69,1.04,2.53,1.08,48.55,-2.02,2.77,2.14,18.22,6.42,-1.01,5.92,-0.82,-2.54,139.07,0.61
