"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
7220000000,12910000000,860000000,1.71,1,0.46,0.44,8.26,1.24,0.1628,0.0666,0.1753,0.059500000000000004,0.1025,22.46,5.13,3.38,258899999.99999997,0.4,1.4265,32.06,1.77,2.25,1.15,0.0231,52.74,-0.005,0.0435,-0.1993,-0.33590000000000003,-0.2615,-0.3922,-0.15039999999999998,0.1434,0.042199999999999994,27.9,0.0011
