"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
296940000,N/A,N/A,5.42,5.42,0,0,N/A,1.42,N/A,N/A,N/A,N/A,N/A,7.11,0.01,N/A,23650000,N/A,N/A,N/A,N/A,N/A,0.02,0.0006,73.49,0.0063,0.011699999999999999,0.011699999999999999,N/A,0.0223,N/A,N/A,0.011000000000000001,0.0025,10.1,-0.001
