"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
2810000,3790000,-46.19M,4.45,4.27,0.04,0,-,0.22,-344.11,-1218.46,-141.39,-66.28,-441.56,24.78,13.14,-536.64,520000,-,-,1125,3,0.04,1.45,11.8,22.53,-35.59,-59.28,-97.88,-98.59,-96.46,-96.32,-94.51,-58.35,6.93,5.41,-1.72
