"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
68240000,0,1980000,0,0,0.02,0,49.69,1.66,N/A,N/A,0.0355,0.0345,0.0481,6.73,0,0.22,6120000,N/A,0,N/A,N/A,-0.02,0.04,0.0018,63.99,0.0075,0.018500000000000003,0.0545,N/A,0.0421,0.067,0.0519,0.0155,-0.0045000000000000005,11.15,0
