"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
2790000000,674160000,-74050000,1.5,1.5,0.38,0.38,N/A,6.32,-0.10779999999999999,-0.10980000000000001,-0.1649,-0.0674,-0.1222,2.58,2,-0.45,170500000,N/A,N/A,22.42,1.29,1.73,0.53,0.010700000000000001,52.22,-0.018500000000000003,0.062400000000000004,-0.11599999999999999,-0.0699,-0.2451,-0.2858,0.15560000000000002,0.0379,-0.0046,16.31,-0.0003
