"MarketCap","Sales","Income","CurrentRatio","QuickRatio","DebtEq","LTDebtEq","PE","PB","OperMargin","ProfitMargin","ROE","ROA","ROI","Booksh","Cashsh","EPSttm","ShsOutstand","DividendEst","Payout","TargetPrice","Recom","Beta","ATR14","Volatility","RSI14","SMA20","SMA50","SMA200","PerfYear","PerfYTD","PerfHalfY","PerfQuarter","PerfMonth","PerfWeek","Price","Change"
76500000,32759999.999999996,-31.68M,1.45,1.45,0.23,0.05,-,6.62,-52.73,-96.69,-95.79,-22.52,-231.95,1.47,3.33,-3.46,8750000,-,-,4,3,0.81,1.02,6.09,48.56,-2.17,-4.95,36.34,659.38,3.85,102.5,24.46,-0.61,4.46,9.72,-0.31
